Cell	Carbon Source	OD 600 Data	OD 550	SMC #	Gene	Plate	Date
D10	g-Amino Butyric Acid		0.214		3860	PM2A	5/6/16
D11	d-Amino Valeric Acid		0.325		3860	PM2A	5/6/16
D12	Butyric Acid		0.423		3860	PM2A	5/6/16
E1	Capric Acid		0.254		3860	PM2A	5/6/16
E2	Caproic Acid		0.35		3860	PM2A	5/6/16
E3	Citraconic Acid		0.467		3860	PM2A	5/6/16
E4	Citramalic Acid		0.34		3860	PM2A	5/6/16
E5	D-Glucosamine		0.268		3860	PM2A	5/6/16
E6	2-Hydroxy Benzoic Acid		0.354		3860	PM2A	5/6/16
E7	4-Hydroxy Benzoic Acid		0.315		3860	PM2A	5/6/16
E8	b-Hydroxy Butyric Acid		0.343		3860	PM2A	5/6/16
E9	g-Hydroxy Butyric Acid		0.319		3860	PM2A	5/6/16
E10	a-Keto Valeric Acid		0.366		3860	PM2A	5/6/16
E11	Itaconic Acid		0.395		3860	PM2A	5/6/16
E12	5-Keto-D-Gluconic Acid		0.272		3860	PM2A	5/6/16
F1	D-Lactic Acid Methyl Ester		0.332		3860	PM2A	5/6/16
F2	Malonic Acid		0.358		3860	PM2A	5/6/16
F3	Melibionic Acid		0.193		3860	PM2A	5/6/16
F4	Oxalic Acid		0.258		3860	PM2A	5/6/16
F5	Oxalomalic Acid		0.385		3860	PM2A	5/6/16
F6	Quinic Acid		0.326		3860	PM2A	5/6/16
F7	"D-Ribono-1,4-Lactone"		0.33		3860	PM2A	5/6/16
F8	Sebacic Acid		0.293		3860	PM2A	5/6/16
F9	Sorbic Acid		0.352		3860	PM2A	5/6/16
F10	Succinamic Acid		0.225		3860	PM2A	5/6/16
F11	D-Tartaric Acid		0.43		3860	PM2A	5/6/16
F12	L-Tartaric Acid		0.344		3860	PM2A	5/6/16
G1	Acetamide		0.309		3860	PM2A	5/6/16
G2	L-Alaninamide		0.309		3860	PM2A	5/6/16
G3	N-Acetyl-L-Glutamic Acid		0.304		3860	PM2A	5/6/16
G4	L-Arginine		0.446		3860	PM2A	5/6/16
G5	Glycine		0.396		3860	PM2A	5/6/16
G6	L-Histidine		0.361		3860	PM2A	5/6/16
G7	L-Homoserine		0.149		3860	PM2A	5/6/16
G8	Hydroxy-L-Proline		0.377		3860	PM2A	5/6/16
G9	L-Isoleucine		0.469		3860	PM2A	5/6/16
G10	L-Leucine		0.328		3860	PM2A	5/6/16
G11	L-Lysine		0.389		3860	PM2A	5/6/16
G12	L-Methionine		0.301		3860	PM2A	5/6/16
H1	L-Ornithine		0.535		3860	PM2A	5/6/16
H2	Phenylalanine		0.305		3860	PM2A	5/6/16
H3	L-Pyroglutamic Acid		0.313		3860	PM2A	5/6/16
H4	L-Valine		0.34		3860	PM2A	5/6/16
H5	"D,L-Carnitine"		0.366		3860	PM2A	5/6/16
H6	Sec-Butylamine		0.384		3860	PM2A	5/6/16
H7	"D,L-Octopamine"		0.298		3860	PM2A	5/6/16
H8	Putrescine		0.38		3860	PM2A	5/6/16
H9	Dihydroxy Acetone		0.287		3860	PM2A	5/6/16
H10	"2,3-Butanediol"		0.324		3860	PM2A	5/6/16
H11	"2,3-Butanone"		0.269		3860	PM2A	5/6/16
H12	3-Hydroxy 2-Butanone		0.317		3860	PM2A	5/6/16
A1	Negative Control		0.185		3550	PM1	5/6/16
A2	L-Arabinose		0.25		3550	PM1	5/6/16
A3	N-Acetyl-D-Glucosamine		0.144		3550	PM1	5/6/16
A4	D-Saccharic Acid		0.249		3550	PM1	5/6/16
A5	Succinic Acid		0.247		3550	PM1	5/6/16
A6	D-Galactose		0.257		3550	PM1	5/6/16
A7	L-Aspartic Acid		0.307		3550	PM1	5/6/16
A8	L-Proline		0.23		3550	PM1	5/6/16
A9	D-Alanine		0.2		3550	PM1	5/6/16
A10	D-Trehalose		0.191		3550	PM1	5/6/16
A11	D-Mannose		0.305		3550	PM1	5/6/16
A12	Dulcitol		0.196		3550	PM1	5/6/16
B1	D-Serine		0.142		3550	PM1	5/6/16
B2	D-Sorbitol		0.204		3550	PM1	5/6/16
B3	Glycerol		0.177		3550	PM1	5/6/16
B4	L-Fucose		0.167		3550	PM1	5/6/16
B5	D-Glucuronic Acid		0.168		3550	PM1	5/6/16
B6	D-Gluconic Acid		0.284		3550	PM1	5/6/16
B7	"D,L-a-Glycerol-Phosphate"		0.184		3550	PM1	5/6/16
B8	D-Xylose		0.306		3550	PM1	5/6/16
B9	L-Lactic Acid		0.232		3550	PM1	5/6/16
B10	Formic Acid		0.227		3550	PM1	5/6/16
B11	D-Mannitol		0.354		3550	PM1	5/6/16
B12	L-Glutamic Acid		0.287		3550	PM1	5/6/16
C1	D-Glucose-6-Phosphate		0.229		3550	PM1	5/6/16
C2	D-Galactonic Acid-g-Lactone		0.241		3550	PM1	5/6/16
C3	"D,L-Malic Acid"		0.243		3550	PM1	5/6/16
C4	D-Ribose		0.205		3550	PM1	5/6/16
C5	Tween 20		0.019		3550	PM1	5/6/16
C6	L-Rhamnose		0.2		3550	PM1	5/6/16
C7	D-Fructose		0.239		3550	PM1	5/6/16
C8	Acetic Acid		0.262		3550	PM1	5/6/16
C9	a-D-Glucose		0.303		3550	PM1	5/6/16
C10	Maltose		0.19		3550	PM1	5/6/16
C11	D-Melibiose		0.204		3550	PM1	5/6/16
C12	Thymidine		0.233		3550	PM1	5/6/16
D1	L-Asparagine		0.212		3550	PM1	5/6/16
D2	D-Aspartic Acid		0.186		3550	PM1	5/6/16
D3	D-Glucosaminic Acid		0.352		3550	PM1	5/6/16
D4	"1,2-Propanediol"		0.175		3550	PM1	5/6/16
D5	Tween 40		0.06		3550	PM1	5/6/16
D6	a-Keto-Glutaric Acid		0.223		3550	PM1	5/6/16
D7	a-Keto-Butyric Acid		0.29		3550	PM1	5/6/16
D8	a-Methyl-D-Galactoside		0.188		3550	PM1	5/6/16
D9	a-D-Lactose		0.183		3550	PM1	5/6/16
D10	Lactulose		0.199		3550	PM1	5/6/16
D11	Sucrose		0.219		3550	PM1	5/6/16
D12	Uridine		0.169		3550	PM1	5/6/16
E1	L-Glutamine		0.232		3550	PM1	5/6/16
E2	M-Tartaric Acid		0.423		3550	PM1	5/6/16
E3	D-Glucose-1-Phosphate		0.206		3550	PM1	5/6/16
E4	D-Fructose-6-Phosphate		0.186		3550	PM1	5/6/16
E5	Tween 80		0.012		3550	PM1	5/6/16
E6	a-Hydroxy Glutaric Acid-g-Lactone		0.174		3550	PM1	5/6/16
E7	a-Hydroxy Butyric Acid		0.288		3550	PM1	5/6/16
E8	b-Methyl-D-Glucoside		0.192		3550	PM1	5/6/16
E9	Adonitol		0.197		3550	PM1	5/6/16
E10	Maltotriose		0.199		3550	PM1	5/6/16
E11	2-Deoxy Adenosine		0.186		3550	PM1	5/6/16
E12	Adenosine		0.143		3550	PM1	5/6/16
F1	Glycil-L-Aspartic Acid		0.201		3550	PM1	5/6/16
F2	Citric Acid		0.215		3550	PM1	5/6/16
F3	M-Inositol		0.175		3550	PM1	5/6/16
F4	D-Threonine		0.25		3550	PM1	5/6/16
F5	Fumaric Acid		0.264		3550	PM1	5/6/16
F6	Bromo Succinic Acid		0.222		3550	PM1	5/6/16
F7	Propionic Acid		0.344		3550	PM1	5/6/16
F8	Mucic Acid		0.121		3550	PM1	5/6/16
F9	Glycolic Acid		0.165		3550	PM1	5/6/16
F10	Glyoxylic Acid		0.187		3550	PM1	5/6/16
F11	D-Cellobiose		0.2		3550	PM1	5/6/16
F12	Inosine		0.177		3550	PM1	5/6/16
G1	Glycil-L-Glutamic Acid		0.201		3550	PM1	5/6/16
G2	Tricarballylic Acid		0.197		3550	PM1	5/6/16
G3	L-Serine		0.282		3550	PM1	5/6/16
G4	L-Threonine		0.307		3550	PM1	5/6/16
G5	L-Alanine		0.251		3550	PM1	5/6/16
G6	L-Alanyl-Glycine		0.155		3550	PM1	5/6/16
G7	Acetoacetic Acid		0.188		3550	PM1	5/6/16
G8	N-Acetyl-b-D-Mannosamine		0.183		3550	PM1	5/6/16
G9	Mono Methyl Succinate		0.191		3550	PM1	5/6/16
G10	Methyl Pyruvate		0.156		3550	PM1	5/6/16
G11	D-Malic Acid		0.215		3550	PM1	5/6/16
G12	L-Malic Acid		0.25		3550	PM1	5/6/16
H1	Glycil-L-Proline		0.168		3550	PM1	5/6/16
H2	p-Hydroxy Phenyl Acetic Acid		0.172		3550	PM1	5/6/16
H3	m-Hydroxy Phenyl Acetic Acid		0.194		3550	PM1	5/6/16
H4	Tyramine		0.3		3550	PM1	5/6/16
H5	D-Psicose		0.196		3550	PM1	5/6/16
H6	L-Lyxose		0.251		3550	PM1	5/6/16
H7	Glucuronamide		0.157		3550	PM1	5/6/16
H8	Pyruvic Acid		0.164		3550	PM1	5/6/16
H9	L-Galactonic Acid-g-Lactone		0.196		3550	PM1	5/6/16
H10	D-Galacturonic Acid		0.206		3550	PM1	5/6/16
H11	Phenylethyl-amine		0.261		3550	PM1	5/6/16
H12	2-Aminoethanol		0.284		3550	PM1	5/6/16
A1	Negative Control		0.275		3550	PM2A	5/6/16
A2	Chondroitin Sulfate C		0.456		3550	PM2A	5/6/16
A3	a-Cyclodextrin		0.323		3550	PM2A	5/6/16
A4	b-Cyclodextrin		0.313		3550	PM2A	5/6/16
A5	g-Cyclodextrin		0.258		3550	PM2A	5/6/16
A6	Dextrin		0.074		3550	PM2A	5/6/16
A7	Gelatin		0.193		3550	PM2A	5/6/16
A8	Glycogen		0.139		3550	PM2A	5/6/16
A9	Inulin		0.204		3550	PM2A	5/6/16
A10	Laminarin		0.194		3550	PM2A	5/6/16
A11	Mannan		0.115		3550	PM2A	5/6/16
A12	Pectin		0.207		3550	PM2A	5/6/16
B1	N-Acetyl-D-Galactosamine		0.323		3550	PM2A	5/6/16
B2	N-Acetyl-Neuraminic Acid		0.325		3550	PM2A	5/6/16
B3	b-D-Allose		0.325		3550	PM2A	5/6/16
B4	Amygdalin		0.254		3550	PM2A	5/6/16
B5	D-Arabinose		0.311		3550	PM2A	5/6/16
B6	D-Arabitol		0.352		3550	PM2A	5/6/16
B7	L-Arabitol		0.239		3550	PM2A	5/6/16
B8	Arbutin		0.245		3550	PM2A	5/6/16
B9	2-Deoxy-D-Ribose		0.223		3550	PM2A	5/6/16
B10	I-Erythritol		0.246		3550	PM2A	5/6/16
B11	D-Fucose		0.253		3550	PM2A	5/6/16
B12	3-0-b-D-Galactopyranosyl-D-Arabinose		0.203		3550	PM2A	5/6/16
C1	Gentiobiose		0.307		3550	PM2A	5/6/16
C2	L-Glucose		0.352		3550	PM2A	5/6/16
C3	Lactitol		0.238		3550	PM2A	5/6/16
C4	D-Melezitose		0.228		3550	PM2A	5/6/16
C5	Maltitol		0.245		3550	PM2A	5/6/16
C6	a-Methyl-D-Glucoside		0.237		3550	PM2A	5/6/16
C7	b-Methyl-D-Gactoside		0.224		3550	PM2A	5/6/16
C8	3-Methyl-Glucose		0.218		3550	PM2A	5/6/16
C9	b-Methyl-D-Glucuronic Acid		0.23		3550	PM2A	5/6/16
C10	a-Methyl-D-Mannoside		0.232		3550	PM2A	5/6/16
C11	b-Methyl-D-Xyloside		0.252		3550	PM2A	5/6/16
C12	Palatinose		0.278		3550	PM2A	5/6/16
D1	D-Raffinose		0.334		3550	PM2A	5/6/16
D2	Salicin		0.285		3550	PM2A	5/6/16
D3	Sedoheptulosa		0.26		3550	PM2A	5/6/16
D4	L-Sorbose		0.244		3550	PM2A	5/6/16
D5	Stachyose		0.227		3550	PM2A	5/6/16
D6	D-Tagatose		0.241		3550	PM2A	5/6/16
D7	Turanose		0.225		3550	PM2A	5/6/16
D8	Xylitol		0.204		3550	PM2A	5/6/16
D9	N-Acetyl-D-Glucosaminatol		0.207		3550	PM2A	5/6/16
D10	g-Amino Butyric Acid		0.258		3550	PM2A	5/6/16
D11	d-Amino Valeric Acid		0.226		3550	PM2A	5/6/16
D12	Butyric Acid		0.385		3550	PM2A	5/6/16
E1	Capric Acid		0.293		3550	PM2A	5/6/16
E2	Caproic Acid		0.336		3550	PM2A	5/6/16
E3	Citraconic Acid		0.441		3550	PM2A	5/6/16
E4	Citramalic Acid		0.339		3550	PM2A	5/6/16
E5	D-Glucosamine		0.258		3550	PM2A	5/6/16
E6	2-Hydroxy Benzoic Acid		0.333		3550	PM2A	5/6/16
E7	4-Hydroxy Benzoic Acid		0.219		3550	PM2A	5/6/16
E8	b-Hydroxy Butyric Acid		0.235		3550	PM2A	5/6/16
E9	g-Hydroxy Butyric Acid		0.266		3550	PM2A	5/6/16
E10	a-Keto Valeric Acid		0.389		3550	PM2A	5/6/16
E11	Itaconic Acid		0.332		3550	PM2A	5/6/16
E12	5-Keto-D-Gluconic Acid		0.292		3550	PM2A	5/6/16
F1	D-Lactic Acid Methyl Ester		0.282		3550	PM2A	5/6/16
F2	Malonic Acid		0.315		3550	PM2A	5/6/16
F3	Melibionic Acid		0.184		3550	PM2A	5/6/16
F4	Oxalic Acid		0.23		3550	PM2A	5/6/16
F5	Oxalomalic Acid		0.381		3550	PM2A	5/6/16
F6	Quinic Acid		0.225		3550	PM2A	5/6/16
F7	"D-Ribono-1,4-Lactone"		0.221		3550	PM2A	5/6/16
F8	Sebacic Acid		0.257		3550	PM2A	5/6/16
F9	Sorbic Acid		0.321		3550	PM2A	5/6/16
F10	Succinamic Acid		0.179		3550	PM2A	5/6/16
F11	D-Tartaric Acid		0.305		3550	PM2A	5/6/16
F12	L-Tartaric Acid		0.359		3550	PM2A	5/6/16
G1	Acetamide		0.294		3550	PM2A	5/6/16
G2	L-Alaninamide		0.244		3550	PM2A	5/6/16
G3	N-Acetyl-L-Glutamic Acid		0.28		3550	PM2A	5/6/16
G4	L-Arginine		0.369		3550	PM2A	5/6/16
G5	Glycine		0.218		3550	PM2A	5/6/16
G6	L-Histidine		0.248		3550	PM2A	5/6/16
G7	L-Homoserine		0.066		3550	PM2A	5/6/16
G8	Hydroxy-L-Proline		0.309		3550	PM2A	5/6/16
G9	L-Isoleucine		0.342		3550	PM2A	5/6/16
G10	L-Leucine		0.263		3550	PM2A	5/6/16
G11	L-Lysine		0.344		3550	PM2A	5/6/16
G12	L-Methionine		0.309		3550	PM2A	5/6/16
H1	L-Ornithine		0.389		3550	PM2A	5/6/16
H2	Phenylalanine		0.215		3550	PM2A	5/6/16
H3	L-Pyroglutamic Acid		0.218		3550	PM2A	5/6/16
H4	L-Valine		0.272		3550	PM2A	5/6/16
H5	"D,L-Carnitine"		0.264		3550	PM2A	5/6/16
H6	Sec-Butylamine		0.362		3550	PM2A	5/6/16
H7	"D,L-Octopamine"		0.232		3550	PM2A	5/6/16
H8	Putrescine		0.227		3550	PM2A	5/6/16
H9	Dihydroxy Acetone		0.244		3550	PM2A	5/6/16
H10	"2,3-Butanediol"		0.238		3550	PM2A	5/6/16
H11	"2,3-Butanone"		0.167		3550	PM2A	5/6/16
H12	3-Hydroxy 2-Butanone		0.247		3550	PM2A	5/6/16
A1	Negative Control		0.331		1887	PM1	5/6/16
A2	L-Arabinose		0.433		1887	PM1	5/6/16
A3	N-Acetyl-D-Glucosamine		0.317		1887	PM1	5/6/16
A4	D-Saccharic Acid		0.349		1887	PM1	5/6/16
A5	Succinic Acid		0.363		1887	PM1	5/6/16
A6	D-Galactose		0.379		1887	PM1	5/6/16
A7	L-Aspartic Acid		0.447		1887	PM1	5/6/16
A8	L-Proline		0.348		1887	PM1	5/6/16
A9	D-Alanine		0.296		1887	PM1	5/6/16
A10	D-Trehalose		0.325		1887	PM1	5/6/16
A11	D-Mannose		0.429		1887	PM1	5/6/16
A12	Dulcitol		0.291		1887	PM1	5/6/16
B1	D-Serine		0.223		1887	PM1	5/6/16
B2	D-Sorbitol		0.338		1887	PM1	5/6/16
B3	Glycerol		0.312		1887	PM1	5/6/16
B4	L-Fucose		0.347		1887	PM1	5/6/16
B5	D-Glucuronic Acid		0.352		1887	PM1	5/6/16
B6	D-Gluconic Acid		0.379		1887	PM1	5/6/16
B7	"D,L-a-Glycerol-Phosphate"		0.288		1887	PM1	5/6/16
B8	D-Xylose		0.475		1887	PM1	5/6/16
B9	L-Lactic Acid		0.328		1887	PM1	5/6/16
B10	Formic Acid		0.307		1887	PM1	5/6/16
B11	D-Mannitol		0.388		1887	PM1	5/6/16
B12	L-Glutamic Acid		0.32		1887	PM1	5/6/16
C1	D-Glucose-6-Phosphate		0.376		1887	PM1	5/6/16
C2	D-Galactonic Acid-g-Lactone		0.375		1887	PM1	5/6/16
C3	"D,L-Malic Acid"		0.33		1887	PM1	5/6/16
C4	D-Ribose		0.395		1887	PM1	5/6/16
C5	Tween 20		0.025		1887	PM1	5/6/16
C6	L-Rhamnose		0.31		1887	PM1	5/6/16
C7	D-Fructose		0.295		1887	PM1	5/6/16
C8	Acetic Acid		0.315		1887	PM1	5/6/16
C9	a-D-Glucose		0.41		1887	PM1	5/6/16
C10	Maltose		0.3		1887	PM1	5/6/16
C11	D-Melibiose		0.289		1887	PM1	5/6/16
C12	Thymidine		0.299		1887	PM1	5/6/16
D1	L-Asparagine		0.294		1887	PM1	5/6/16
D2	D-Aspartic Acid		0.264		1887	PM1	5/6/16
D3	D-Glucosaminic Acid		0.374		1887	PM1	5/6/16
D4	"1,2-Propanediol"		0.202		1887	PM1	5/6/16
D5	Tween 40		0.151		1887	PM1	5/6/16
D6	a-Keto-Glutaric Acid		0.259		1887	PM1	5/6/16
D7	a-Keto-Butyric Acid		0.342		1887	PM1	5/6/16
D8	a-Methyl-D-Galactoside		0.252		1887	PM1	5/6/16
D9	a-D-Lactose		0.261		1887	PM1	5/6/16
D10	Lactulose		0.258		1887	PM1	5/6/16
D11	Sucrose		0.273		1887	PM1	5/6/16
D12	Uridine		0.255		1887	PM1	5/6/16
E1	L-Glutamine		0.328		1887	PM1	5/6/16
E2	M-Tartaric Acid		0.586		1887	PM1	5/6/16
E3	D-Glucose-1-Phosphate		0.314		1887	PM1	5/6/16
E4	D-Fructose-6-Phosphate		0.222		1887	PM1	5/6/16
E5	Tween 80		0.018		1887	PM1	5/6/16
E6	a-Hydroxy Glutaric Acid-g-Lactone		0.213		1887	PM1	5/6/16
E7	a-Hydroxy Butyric Acid		0.283		1887	PM1	5/6/16
E8	b-Methyl-D-Glucoside		0.235		1887	PM1	5/6/16
E9	Adonitol		0.249		1887	PM1	5/6/16
E10	Maltotriose		0.246		1887	PM1	5/6/16
E11	2-Deoxy Adenosine		0.219		1887	PM1	5/6/16
E12	Adenosine		0.187		1887	PM1	5/6/16
F1	Glycil-L-Aspartic Acid		0.317		1887	PM1	5/6/16
F2	Citric Acid		0.325		1887	PM1	5/6/16
F3	M-Inositol		0.272		1887	PM1	5/6/16
F4	D-Threonine		0.266		1887	PM1	5/6/16
F5	Fumaric Acid		0.309		1887	PM1	5/6/16
F6	Bromo Succinic Acid		0.229		1887	PM1	5/6/16
F7	Propionic Acid		0.487		1887	PM1	5/6/16
F8	Mucic Acid		0.184		1887	PM1	5/6/16
F9	Glycolic Acid		0.252		1887	PM1	5/6/16
F10	Glyoxylic Acid		0.28		1887	PM1	5/6/16
F11	D-Cellobiose		0.246		1887	PM1	5/6/16
F12	Inosine		0.228		1887	PM1	5/6/16
G1	Glycil-L-Glutamic Acid		0.301		1887	PM1	5/6/16
G2	Tricarballylic Acid		0.274		1887	PM1	5/6/16
G3	L-Serine		0.332		1887	PM1	5/6/16
G4	L-Threonine		0.325		1887	PM1	5/6/16
G5	L-Alanine		0.289		1887	PM1	5/6/16
G6	L-Alanyl-Glycine		0.219		1887	PM1	5/6/16
G7	Acetoacetic Acid		0.251		1887	PM1	5/6/16
G8	N-Acetyl-b-D-Mannosamine		0.248		1887	PM1	5/6/16
G9	Mono Methyl Succinate		0.246		1887	PM1	5/6/16
G10	Methyl Pyruvate		0.197		1887	PM1	5/6/16
G11	D-Malic Acid		0.339		1887	PM1	5/6/16
G12	L-Malic Acid		0.293		1887	PM1	5/6/16
H1	Glycil-L-Proline		0.326		1887	PM1	5/6/16
H2	p-Hydroxy Phenyl Acetic Acid		0.259		1887	PM1	5/6/16
H3	m-Hydroxy Phenyl Acetic Acid		0.283		1887	PM1	5/6/16
H4	Tyramine		0.297		1887	PM1	5/6/16
H5	D-Psicose		0.337		1887	PM1	5/6/16
H6	L-Lyxose		0.366		1887	PM1	5/6/16
H7	Glucuronamide		0.264		1887	PM1	5/6/16
H8	Pyruvic Acid		0.267		1887	PM1	5/6/16
H9	L-Galactonic Acid-g-Lactone		0.318		1887	PM1	5/6/16
H10	D-Galacturonic Acid		0.32		1887	PM1	5/6/16
H11	Phenylethyl-amine		0.402		1887	PM1	5/6/16
H12	2-Aminoethanol		0.318		1887	PM1	5/6/16
A1	Negative Control		0.374		1887	PM2A	5/6/16
A2	Chondroitin Sulfate C		0.614		1887	PM2A	5/6/16
A3	a-Cyclodextrin		0.439		1887	PM2A	5/6/16
A4	b-Cyclodextrin		0.468		1887	PM2A	5/6/16
A5	g-Cyclodextrin		0.376		1887	PM2A	5/6/16
A6	Dextrin		0.106		1887	PM2A	5/6/16
A7	Gelatin		0.298		1887	PM2A	5/6/16
A8	Glycogen		0.256		1887	PM2A	5/6/16
A9	Inulin		0.307		1887	PM2A	5/6/16
A10	Laminarin		0.338		1887	PM2A	5/6/16
A11	Mannan		0.178		1887	PM2A	5/6/16
A12	Pectin		0.322		1887	PM2A	5/6/16
B1	N-Acetyl-D-Galactosamine		0.439		1887	PM2A	5/6/16
B2	N-Acetyl-Neuraminic Acid		0.444		1887	PM2A	5/6/16
B3	b-D-Allose		0.453		1887	PM2A	5/6/16
B4	Amygdalin		0.349		1887	PM2A	5/6/16
B5	D-Arabinose		0.467		1887	PM2A	5/6/16
B6	D-Arabitol		0.471		1887	PM2A	5/6/16
B7	L-Arabitol		0.368		1887	PM2A	5/6/16
B8	Arbutin		0.328		1887	PM2A	5/6/16
B9	2-Deoxy-D-Ribose		0.304		1887	PM2A	5/6/16
B10	I-Erythritol		0.392		1887	PM2A	5/6/16
B11	D-Fucose		0.396		1887	PM2A	5/6/16
B12	3-0-b-D-Galactopyranosyl-D-Arabinose		0.261		1887	PM2A	5/6/16
C1	Gentiobiose		0.424		1887	PM2A	5/6/16
C2	L-Glucose		0.482		1887	PM2A	5/6/16
C3	Lactitol		0.325		1887	PM2A	5/6/16
C4	D-Melezitose		0.366		1887	PM2A	5/6/16
C5	Maltitol		0.361		1887	PM2A	5/6/16
C6	a-Methyl-D-Glucoside		0.343		1887	PM2A	5/6/16
C7	b-Methyl-D-Gactoside		0.335		1887	PM2A	5/6/16
C8	3-Methyl-Glucose		0.332		1887	PM2A	5/6/16
C9	b-Methyl-D-Glucuronic Acid		0.323		1887	PM2A	5/6/16
C10	a-Methyl-D-Mannoside		0.39		1887	PM2A	5/6/16
C11	b-Methyl-D-Xyloside		0.344		1887	PM2A	5/6/16
C12	Palatinose		0.374		1887	PM2A	5/6/16
D1	D-Raffinose		0.443		1887	PM2A	5/6/16
D2	Salicin		0.321		1887	PM2A	5/6/16
D3	Sedoheptulosa		0.313		1887	PM2A	5/6/16
D4	L-Sorbose		0.327		1887	PM2A	5/6/16
D5	Stachyose		0.322		1887	PM2A	5/6/16
D6	D-Tagatose		0.403		1887	PM2A	5/6/16
D7	Turanose		0.325		1887	PM2A	5/6/16
D8	Xylitol		0.363		1887	PM2A	5/6/16
D9	N-Acetyl-D-Glucosaminatol		0.277		1887	PM2A	5/6/16
D10	g-Amino Butyric Acid		0.434		1887	PM2A	5/6/16
D11	d-Amino Valeric Acid		0.339		1887	PM2A	5/6/16
D12	Butyric Acid		0.462		1887	PM2A	5/6/16
E1	Capric Acid		0.324		1887	PM2A	5/6/16
E2	Caproic Acid		0.335		1887	PM2A	5/6/16
E3	Citraconic Acid		0.559		1887	PM2A	5/6/16
E4	Citramalic Acid		0.405		1887	PM2A	5/6/16
E5	D-Glucosamine		0.303		1887	PM2A	5/6/16
E6	2-Hydroxy Benzoic Acid		0.494		1887	PM2A	5/6/16
E7	4-Hydroxy Benzoic Acid		0.288		1887	PM2A	5/6/16
E8	b-Hydroxy Butyric Acid		0.464		1887	PM2A	5/6/16
E9	g-Hydroxy Butyric Acid		0.347		1887	PM2A	5/6/16
E10	a-Keto Valeric Acid		0.527		1887	PM2A	5/6/16
E11	Itaconic Acid		0.48		1887	PM2A	5/6/16
E12	5-Keto-D-Gluconic Acid		0.347		1887	PM2A	5/6/16
F1	D-Lactic Acid Methyl Ester		0.39		1887	PM2A	5/6/16
F2	Malonic Acid		0.418		1887	PM2A	5/6/16
F3	Melibionic Acid		0.228		1887	PM2A	5/6/16
F4	Oxalic Acid		0.281		1887	PM2A	5/6/16
F5	Oxalomalic Acid		0.351		1887	PM2A	5/6/16
F6	Quinic Acid		0.408		1887	PM2A	5/6/16
F7	"D-Ribono-1,4-Lactone"		0.276		1887	PM2A	5/6/16
F8	Sebacic Acid		0.291		1887	PM2A	5/6/16
F9	Sorbic Acid		0.511		1887	PM2A	5/6/16
F10	Succinamic Acid		0.348		1887	PM2A	5/6/16
F11	D-Tartaric Acid		0.547		1887	PM2A	5/6/16
F12	L-Tartaric Acid		0.458		1887	PM2A	5/6/16
G1	Acetamide		0.42		1887	PM2A	5/6/16
G2	L-Alaninamide		0.357		1887	PM2A	5/6/16
G3	N-Acetyl-L-Glutamic Acid		0.372		1887	PM2A	5/6/16
G4	L-Arginine		0.564		1887	PM2A	5/6/16
G5	Glycine		0.413		1887	PM2A	5/6/16
G6	L-Histidine		0.485		1887	PM2A	5/6/16
G7	L-Homoserine		0.109		1887	PM2A	5/6/16
G8	Hydroxy-L-Proline		0.548		1887	PM2A	5/6/16
G9	L-Isoleucine		0.51		1887	PM2A	5/6/16
G10	L-Leucine		0.407		1887	PM2A	5/6/16
G11	L-Lysine		0.55		1887	PM2A	5/6/16
G12	L-Methionine		0.423		1887	PM2A	5/6/16
H1	L-Ornithine		0.598		1887	PM2A	5/6/16
H2	Phenylalanine		0.321		1887	PM2A	5/6/16
H3	L-Pyroglutamic Acid		0.419		1887	PM2A	5/6/16
H4	L-Valine		0.455		1887	PM2A	5/6/16
H5	"D,L-Carnitine"		0.471		1887	PM2A	5/6/16
H6	Sec-Butylamine		0.461		1887	PM2A	5/6/16
H7	"D,L-Octopamine"		0.392		1887	PM2A	5/6/16
H8	Putrescine		0.46		1887	PM2A	5/6/16
H9	Dihydroxy Acetone		0.446		1887	PM2A	5/6/16
H10	"2,3-Butanediol"		0.452		1887	PM2A	5/6/16
H11	"2,3-Butanone"		0.296		1887	PM2A	5/6/16
H12	3-Hydroxy 2-Butanone		0.378		1887	PM2A	5/6/16
A1	Negative Control		0.414		rapA	PM1	5/6/16
A2	L-Arabinose		0.511		rapA	PM1	5/6/16
A3	N-Acetyl-D-Glucosamine		0.412		rapA	PM1	5/6/16
A4	D-Saccharic Acid		0.491		rapA	PM1	5/6/16
A5	Succinic Acid		0.361		rapA	PM1	5/6/16
A6	D-Galactose		0.461		rapA	PM1	5/6/16
A7	L-Aspartic Acid		0.449		rapA	PM1	5/6/16
A8	L-Proline		0.33		rapA	PM1	5/6/16
A9	D-Alanine		0.275		rapA	PM1	5/6/16
A10	D-Trehalose		0.428		rapA	PM1	5/6/16
A11	D-Mannose		0.327		rapA	PM1	5/6/16
A12	Dulcitol		0.337		rapA	PM1	5/6/16
B1	D-Serine		0.284		rapA	PM1	5/6/16
B2	D-Sorbitol		0.526		rapA	PM1	5/6/16
B3	Glycerol		0.455		rapA	PM1	5/6/16
B4	L-Fucose		0.435		rapA	PM1	5/6/16
B5	D-Glucuronic Acid		0.429		rapA	PM1	5/6/16
B6	D-Gluconic Acid		0.423		rapA	PM1	5/6/16
B7	"D,L-a-Glycerol-Phosphate"		0.396		rapA	PM1	5/6/16
